transaction_frequency,average_transaction_amount,median_transaction_amount,largest_deposit,largest_withdrawal,average_balance,minimum_balance,maximum_balance,balance_variance,active_month_count,transaction_consistency,average_monthly_income,median_income,income_variance,income_consistency,average_monthly_expense,monthly_savings,monthly_transaction_count,cash_flow_stability,expense_stability,total_income,total_expense,essential_expense,discretionary_expense,atm_withdrawals,emi_payments,utility_payments,investment_amount,atm_ratio,emi_ratio,food_ratio,groceries_ratio,investment_ratio,others_ratio,salary_ratio,shopping_ratio,travel_ratio,utilities_ratio,expense_ratio,savings_ratio,essential_expense_ratio,discretionary_expense_ratio,atm_cash_ratio,financial_buffer,cash_reserve_ratio,Gender,Age,Education,Employment_Type,Annual_Income,Monthly_Income,Account_Type,Customer_Segment,Savings_Balance,Credit_Card_Holder,Device_Age_Years,OS,Rooted,SIM_Age_Years,Phone_Vintage_Years,KYC_Status,Face_Match_Score,OCR_Match_Score,Liveness_Score,Address_Match_Score,kyc_verified,total_loans,total_loan_amount,total_monthly_emi,avg_interest_rate,max_debt_to_income,avg_credit_score,approved_loan_count,income_stability_index,net_disposable_income,dti_ratio,device_risk_index,biometric_identity_score
92,6221.7625,1025.44,139800.27,34989.21,22097.889782608698,0.0,142608.61,988875291.1990983,12,0.238839946988032,25728.898333333334,1594.525,2574619415.5970325,0.3462488274888766,21971.280833333338,3757.6174999999985,7.666666666666667,0.0598490866079723,0.4648496459984332,308746.77999999997,263655.37,106092.74,86661.3,70901.33,0.0,40883.23,16047.380000000005,0.2689166922714299,0.0,0.0268739074041996,0.247328586556003,0.0519758619021063,0.0,0.0,0.213044399588751,0.0279082880049057,0.1550631417065391,0.853953424226805,0.146046575773195,0.4023917282625421,0.3286915794660279,0.2689166922714299,0.0,1.0057624746702651,Male,61,High School,Self-Employed Professional,487125.25,40593.77,Current,Mass Market,58191.5,0,5.8,Android 13,0,1.1,6.6,REJECTED,0.47,0.66,0.55,0.14,0,3.0,10453510.42,107424.57,10.573333333333332,2.6463,675.0,0.0,0.3936891548926993,-88802.08083333334,2.6463314444556394,0.0847457627118644,0.477
96,7347.323125,2134.485,131986.74,28178.08,26098.144166666665,444.13,139314.38,1046466457.7738014,12,0.2807548403482184,30169.384166666667,3973.61,2600881050.0127535,0.3819130234302877,28609.200833333336,1560.1833333333316,8.0,0.028494584437862,0.5448372371363851,362032.61,343310.41000000003,160764.97,102223.0,80322.44,0.0,68056.52999999998,21873.52,0.2339644754727944,0.0,0.1196317932800231,0.2700426124567559,0.0604186457126058,0.0,0.0,0.0388318256938378,0.0755796190392245,0.1982361385429588,0.948285874026652,0.051714125973348,0.4682787509997148,0.2977567735274907,0.2339644754727944,0.0155240267838076,0.912229052419354,Male,35,Bachelor's,Salaried - Govt,442079.36,36839.95,Savings,Mass Market,21975.75,1,1.4,Android 14,0,0.6,2.9,VERIFIED,0.96,0.91,0.88,0.76,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4470827089127267,8230.749166666661,0.0,0.3333333333333333,0.889
92,8258.65736347826,2137.5950000000003,96557.45,54922.06,26347.956739130434,212.65,193333.76,1081346556.802796,12,0.3231509923200927,24770.515833333335,5177.375,1456991251.8851175,0.4039907333602379,38545.857286666665,-13775.341453333333,7.666666666666667,0.175075592095267,0.45629746186062,297246.19,462550.28744,164865.63743999996,250665.65,47019.00000000001,16621.317439999973,109290.79,108419.19999999998,0.1016516501594415,0.0359340765562836,0.0588238095161262,0.0842146920188713,0.3647454657030254,0.0,0.0,0.0886964533674012,0.1600061917799594,0.2362787203200619,1.556118473511805,-0.5561184735118051,0.3564274888952168,0.5419208609453415,0.1016516501594415,0.005516805565343,0.6835483394020766,Female,41,Bachelor's,Salaried - Private,1114364.98,92863.75,Salary,Affluent,223106.75,1,1.9,Android 11,0,5.0,2.3,VERIFIED,0.94,0.97,0.94,0.87,1,1.0,1299695.95,42939.18,11.63,0.4624,732.0,1.0,0.4249134247603907,11378.712713333342,0.4623890377030865,0.25,0.935
94,210547.74521276596,5704.435,111741.82,5947001.53,1238222.5235106382,1171.22,13261228.45,7889269272472.902,12,0.2268464392363956,27712.373333333337,2633.92,2234792668.492606,0.3797684640578752,1621578.2975,-1593865.9241666666,7.833333333333333,0.3125638509339128,0.3169225590637716,332548.48,19458939.57,4277671.399999999,11485718.06,3695550.11,0.0,2400746.0799999996,3462743.3,0.1899152878658125,0.0,0.0085786057045656,0.0964556836845143,10.41274733837304,0.0,0.0,0.3755755802473053,0.0281485878523646,0.1233749697080743,58.51459483441332,-57.51459483441331,0.2198306533925887,0.5902540587415988,0.1899152878658125,0.0007222716299334,0.7635909566745037,Male,25,High School,Salaried - Private,23065569.98,1922130.83,Salary,Ultra HNI,19208229.98,0,0.2,Android 14,0,3.1,1.9,VERIFIED,0.96,0.92,0.87,0.8,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.3546301020602337,300552.5325,0.0,1.6666666666666663,0.8980000000000001
92,25419.363630434786,3549.375,128538.0,424496.85,172772.51847826087,984.56,1670849.71,116100265253.50089,12,0.2943062946094272,31511.194166666664,6529.73,2252839830.4486446,0.4094853911557336,163370.59366666668,-131859.3995,7.666666666666667,0.3116678806287855,0.3695997813676814,378134.33,1960447.124,752538.9640000002,842412.33,365495.83,30950.22400000012,271178.14999999997,177652.69,0.1864349339115356,0.0157873291358406,0.2656134835901853,0.2297489100756792,0.4698137035058415,0.0,0.0,0.0101776425162079,0.0632946017675914,0.1383246437408122,5.184525626118106,-4.184525626118105,0.3838608829523321,0.4297041831361323,0.1864349339115355,0.0060265435651709,1.0575496764783594,Female,51,Bachelor's,Salaried - Private,6512465.07,542705.42,Savings,HNI,1670687.99,0,4.0,Android 12,0,2.7,6.9,VERIFIED,0.98,0.9,0.82,0.95,1,2.0,2898320.7199999997,28949.89,10.435,0.0533,757.0,2.0,0.3935311472405127,350384.9363333334,0.0533436537265465,0.1219512195121951,0.918
96,9594.419375,3102.635,137839.5,87212.76,34951.119375,2278.99,262677.54,1964737909.2858496,12,0.3222421518883642,26398.0875,4784.424999999999,2051480538.1505115,0.378405076609642,50357.267499999994,-23959.179999999997,8.0,0.2110703261880319,0.3941487295329536,316777.05,604287.21,259800.51,320932.83999999997,23553.86,0.0,126411.35,120353.7,0.0389779224352605,0.0,0.1259055607018391,0.2207380162820259,0.3799318795348337,0.0,0.0,0.1406222547718658,0.0653990177948661,0.209190841553638,1.9076104471583408,-0.9076104471583404,0.429928857835664,0.5310932197290755,0.0389779224352605,0.0452564269894112,0.6940630639857496,Male,34,Diploma,Salaried - Private,1281025.65,106752.14,Savings,Affluent,349890.3,0,1.0,Android 13,0,3.2,1.8,VERIFIED,0.89,0.94,0.85,0.8,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.3847025377789667,56394.872500000005,0.0,0.4545454545454545,0.879
98,8971.875026938775,2994.485,98822.39,69518.27,49816.97051020408,449.03,317127.91,4398487272.468785,12,0.3538903063212877,20964.114166666663,4680.865,1064129054.8124264,0.4016510434425341,52306.19855333333,-31342.08438666667,8.166666666666666,0.3249027733666951,0.4826315235142855,251569.37,627674.38264,171659.16264,342211.3,113803.92,34260.192639999994,110966.27999999996,145676.19,0.1813104424006288,0.0545827479781818,0.159716045090688,0.0421121057845694,0.579069661779572,0.0,0.0,0.0908191756372745,0.0625811265943112,0.176789563297574,2.495034998259128,-1.4950349982591284,0.2734844170603253,0.5452051405390458,0.1813104424006288,0.0085846422110402,0.9524104578047068,Male,60,Doctorate,Salaried - Private,1257660.31,104805.03,Savings,Affluent,386646.18,0,3.4,Android 13,0,3.2,4.9,VERIFIED,0.97,0.92,0.84,0.95,1,2.0,7025198.95,171215.05,9.525,1.6337,731.0,1.0,0.4340432354712347,-118716.21855333332,1.6336529840218543,0.1428571428571428,0.925
95,6166.477378526315,1662.82,114260.79,22270.19,21606.648631578948,289.22,117353.31,797332519.2390245,12,0.288005205502827,25042.510833333337,5046.1,1478712022.6706266,0.4048388957705268,23775.43508,1267.0757533333333,7.916666666666667,0.0303729437617063,0.5607642383459703,300510.12999999995,285305.22096,70170.86095999999,148056.23,67078.13000000002,21728.000959999987,31817.16,64853.990000000005,0.2351100683481863,0.0761570394221642,0.094216186824596,0.058273381552772,0.215812991062897,0.0,0.0,0.1571972985600845,0.04021188242331,0.1115197257622593,0.9494030066806736,0.0505969933193267,0.2459501467371955,0.5189397849146181,0.2351100683481863,0.0121646564627241,0.9087803675885012,Male,19,High School,Salaried - Private,727813.8,60651.15,Savings,Affluent,82072.01,0,0.2,Android 13,0,3.5,3.6,VERIFIED,0.97,1.0,0.87,0.97,1,3.0,3034193.16,191452.44,12.583333333333334,3.1566,666.0,1.0,0.4672090328007042,-154576.72508,3.156616816004313,1.6666666666666663,0.959
91,5611.214835164835,1403.45,138906.28,31906.34,17332.66065934066,2032.5,150143.75,699177965.076631,12,0.2637308104263026,20949.359166666665,4537.025,1571435308.312081,0.3556692704087416,21602.353333333333,-652.9941666666673,7.583333333333333,0.0267162658151223,0.4191126717701369,251392.31,259228.24,74467.89,171469.78,13290.57,0.0,65932.79,51825.29,0.0512697613500751,0.0,0.2971395014678956,0.0329250393398497,0.2061530442200081,0.0,0.0,0.1070921902644557,0.0573094196835961,0.2543426210045634,1.0311701260869912,-0.0311701260869913,0.2872676603444131,0.6614625783055118,0.0512697613500751,0.094086971388611,0.8023505768973626,Female,46,Diploma,Self-Employed Business,450010.4,37500.87,Savings,Mass Market,52672.99,1,0.9,Android 11,0,6.2,3.3,VERIFIED,0.97,0.93,0.92,0.9,1,1.0,1888014.34,23287.68,8.38,0.621,631.0,0.0,0.3810466309532997,-7389.16333333333,0.6209903930228818,0.5,0.9340000000000002
100,8408.4159,2061.88,139871.49,40667.08,27223.210499999997,636.38,140507.87,1131507185.3142376,12,0.2784551423132257,34394.50083333333,3368.205,3207001140.9911714,0.3881454802111644,35675.63166666666,-1281.1308333333327,8.333333333333334,0.0247487778391097,0.5331660842553133,412734.0099999999,428107.58,94581.93,257826.63,75699.01999999999,0.0,82050.37,57616.07000000001,0.1768224239337224,0.0,0.0780361328804316,0.0292719881297126,0.1395961287512992,0.0,0.0,0.1219341175879203,0.267693881991064,0.1916582976643394,1.0372481298548673,-0.037248129854867,0.220930285794052,0.6022472902722255,0.1768224239337224,0.0178379462470624,0.76307578109222,Male,51,Diploma,Salaried - Private,286958.78,23913.23,Savings,Mass Market,37693.42,0,2.9,Android 14,0,1.7,4.8,VERIFIED,0.89,0.95,0.83,0.85,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.446153721828824,-11762.40166666666,0.0,0.1666666666666666,0.8880000000000001
93,4576.423548387097,1737.72,65229.01,22588.61,15420.395913978497,187.49,70736.65,252835446.78840703,12,0.3116407739788218,17095.425833333335,5542.9,680911177.4361722,0.4062858932309112,18371.856666666667,-1276.4308333333329,7.75,0.0514064561219342,0.5840160772097505,205145.11,220462.28,61162.42,136813.01,22486.85,0.0,47624.17999999999,54728.94,0.1019986276110362,0.0,0.07831947487797,0.0614084187099943,0.2667815966951394,0.0,0.0,0.2347401106438707,0.0592674628966007,0.216019629298944,1.0746650505098565,-0.0746650505098561,0.2774280480089383,0.6205733243800255,0.1019986276110362,0.0102052831894871,0.8393488036490503,Female,23,Bachelor's,Salaried - Private,395642.49,32970.21,Salary,Mass Market,49494.28,1,2.8,Android 14,0,1.9,3.5,VERIFIED,0.93,0.91,0.86,0.93,1,1.0,5552407.94,68990.48,8.55,2.0925,646.0,0.0,0.4773779668224469,-54392.12666666667,2.092509571519259,0.1724137931034483,0.91
95,6068.691684210526,1855.4,102662.77,24265.43,19946.88094736842,961.52,104174.75,553664627.5441471,12,0.2936167728823982,22048.625,3046.7799999999997,1376934045.6403365,0.3829593595661164,25995.18416666667,-3946.5591666666664,7.916666666666667,0.0912677059908099,0.5633615280453308,264583.5,311942.21,104653.31,151232.81,56056.09,0.0,56217.06,34729.08,0.1797002399899648,0.0,0.0871170977470474,0.1552731513955742,0.1312594322775229,0.0,0.0,0.2318695504529509,0.0544919201540567,0.1802162650575566,1.178993436854528,-0.1789934368545279,0.3354894164531308,0.4848103435569043,0.1797002399899648,0.0369883896122938,0.7673298569258101,Male,41,Bachelor's,Salaried - Govt,953329.74,79444.15,Salary,Affluent,59025.8,0,1.2,Android 11,1,4.3,4.0,VERIFIED,0.87,0.88,0.91,0.97,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4551202269578021,53448.96583333332,0.0,0.8846153846153846,0.901
100,6616.9085,1751.935,114862.28,37144.3,23200.0969,1063.54,115925.82,801210930.1636558,12,0.2773579819028964,27998.647499999995,4986.344999999999,1936745488.5807295,0.3992275903008965,27142.256666666668,856.3908333333329,8.333333333333334,0.0211493726416731,0.5447378687062723,335983.77,325707.08,115759.06,175570.36,34377.66,0.0,56442.009999999995,36809.52,0.1055477823816418,0.0,0.0273155867535946,0.1821177789564783,0.1095574348725237,0.0,0.0,0.2106980910577688,0.1880158699651233,0.173290706483875,0.9694131356404508,0.0305868643595492,0.3554084854403533,0.5390437321780048,0.1055477823816418,0.039183919489868,0.8547593217807853,Male,35,Bachelor's,Self-Employed Business,376426.11,31368.84,Savings,Mass Market,47215.47,1,3.2,Android 11,0,5.2,5.7,VERIFIED,0.95,0.97,0.96,0.86,1,1.0,9445204.28,82147.11,8.53,2.6187,630.0,0.0,0.4574317016630468,-77920.52666666667,2.6187487328189376,0.1515151515151515,0.94
94,6342.072136170213,1185.865,93925.95,32639.69,19889.909893617023,0.0,104365.8,739801242.8907388,12,0.2804129104247853,24650.375833333335,1218.5,1774319106.4384446,0.3793642310644345,25029.189233333334,-378.8133999999979,7.833333333333333,0.0079362482458832,0.5148529705469692,295804.51,300350.2708,99416.9608,186573.42,14359.89,12263.140799999985,58996.4,18113.610000000004,0.047810477952131,0.0408294647690392,0.1390278087273827,0.0937486086661454,0.0612350704186356,0.0,0.0,0.2690441722751395,0.1528058552361391,0.1964253264791796,1.015367449265733,-0.0153674492657328,0.3310033999143642,0.6211861221335047,0.047810477952131,0.0,0.7946685650979086,Female,44,High School,Salaried - Govt,515435.43,42952.95,Savings,Mass Market,70090.96,1,4.5,Android 12,0,4.3,5.3,VERIFIED,0.98,0.92,0.83,0.8,1,3.0,2692777.0300000003,134649.12,12.840000000000002,3.1348,658.0,1.0,0.4335597268574484,-116725.35923333334,3.134804943548697,0.108695652173913,0.8960000000000001
93,23192.44903225806,2850.75,134882.1,343738.99,111708.22258064516,164.59,1361426.36,55594766845.78648,12,0.2872693892511233,20869.444166666664,1228.705,1669985318.8001535,0.3478631300406983,158872.03583333336,-138002.59166666667,7.75,0.2729085002041694,0.3073205159262161,250433.33,1906464.43,783172.39,932985.21,190306.83,0.0,498751.6,411997.52999999985,0.0998218623989748,0.0,0.0887586347467285,0.149187567060981,1.6451385684165916,0.0,0.0,0.0121932880751412,0.17232234959663,0.2616107555701943,7.612662539766571,-6.612662539766573,0.4107983226311755,0.4893798149698497,0.0998218623989748,0.0010359910045633,0.7031333235877585,Female,35,Bachelor's,Self-Employed Professional,5026713.28,418892.77,Savings,HNI,1705165.35,1,2.0,Android 14,0,5.7,3.6,VERIFIED,0.89,0.99,0.87,0.88,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.3316460843949054,260020.73416666663,0.0,0.238095238095238,0.914
93,6899.828387096774,1819.16,129620.72,30384.13,26288.30247311828,1064.7,144525.26,1006930428.5516752,12,0.2823701078853734,28814.585833333334,4759.175,2310837800.119354,0.3850280171722499,24659.084166666667,4155.501666666666,7.75,0.073582408543585,0.5417685159527516,345775.03,295909.01,87700.56999999999,131927.12,76281.32,0.0,60766.93,43216.25,0.2577864053548082,0.0,0.1301201338884544,0.0910200064540109,0.1249837213520016,0.0,0.0,0.0952598570756598,0.0744110495317462,0.20535680883796,0.8557847858476073,0.1442152141523926,0.2963768152919709,0.4458367793532207,0.2577864053548082,0.0431767859991826,1.0660697005387545,Male,68,Bachelor's,Salaried - Private,450797.83,37566.49,Salary,Mass Market,26795.23,0,0.7,iOS 15,0,7.1,6.1,VERIFIED,0.86,0.99,0.86,0.96,1,1.0,3155747.32,40421.07,9.26,1.076,641.0,0.0,0.4477242166844505,-27513.66416666667,1.075987402602692,0.625,0.919
94,5284.767446808511,1395.59,129887.46,27669.69,16674.933829787235,213.28,137388.03,613741650.1772302,12,0.2629652365639523,21514.038333333338,5561.37,1642371900.9418883,0.3567058614844142,19883.306666666667,1630.7316666666684,7.833333333333333,0.0397806021741365,0.4848107565884093,258168.46,238599.68,98630.85,127712.46,12256.37,0.0,22730.910000000003,93042.05,0.0513679230416402,0.0,0.0132640161126787,0.3181057912567192,0.3603927838435415,0.0,0.0,0.0955172278521077,0.0365266206559874,0.0952679819185004,0.924201507806182,0.075798492193818,0.4133737731752197,0.53525830378314,0.0513679230416402,0.0107265860540969,0.8386398756169615,Male,48,High School,Self-Employed Business,183862.76,15321.9,Salary,Mass Market,9407.42,0,0.3,Android 13,0,3.4,1.9,VERIFIED,0.88,0.92,0.94,0.9,1,1.0,281790.16,25551.06,15.88,1.6676,641.0,0.0,0.4079478195260123,-30112.466666666667,1.6676169404577763,1.25,0.908
95,4705.662736842106,1420.4,89515.29,28209.75,16654.836210526315,595.56,91071.52,371110481.6284557,12,0.2776161035041717,19333.963333333333,3263.185,1024099673.0984788,0.3868995116567903,17919.2,1414.7633333333322,7.916666666666667,0.0402121836510816,0.5024806378696082,232007.56,215030.4,60235.57,125747.48,29047.35,0.0,26589.35,21000.94,0.1350848531184428,0.0,0.260491400285727,0.156471922109618,0.0905183434539805,0.0,0.0,0.210253061892644,0.0163798700090777,0.1236539112609193,0.9268249707035408,0.073175029296459,0.2801258333705373,0.5847893135110198,0.1350848531184428,0.0332358587436939,0.9294408349996828,Female,41,Bachelor's,Salaried - Private,484955.64,40412.97,Savings,Mass Market,10855.12,0,0.2,Android 13,0,0.3,1.5,VERIFIED,0.94,0.93,0.94,0.8,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4331319621419174,22493.77,0.0,1.6666666666666663,0.909
98,7550.535673469387,1780.19,146219.27,41452.31,22694.305,48.89,146268.16,863650725.8387078,12,0.2709042762980851,30900.625,5009.085,2692083498.660155,0.3834994817508284,30762.083,138.54200000000006,8.166666666666666,0.0033038307481719,0.5019358830171108,370807.5,369144.996,123617.336,174167.0,71360.66,6017.075999999999,72951.28000000001,28557.24,0.1933133613437903,0.0163000340386572,0.1653438910492504,0.1209524183825046,0.0770136526364758,0.0,0.0,0.1999701223093378,0.0291373853541279,0.1976222914857012,0.995516530814506,0.0044834691854938,0.3348747439068631,0.4718118947493467,0.1933133613437902,0.0015892941970152,0.7377362904846203,Female,60,Master's,Salaried - Private,572051.14,47670.93,Savings,Mass Market,27155.55,0,0.9,Android 14,0,8.8,6.6,VERIFIED,0.97,0.97,0.83,0.79,1,1.0,146924.87,2652.13,12.74,0.0556,684.0,1.0,0.4308740422573414,14256.717000000004,0.0556341149627246,0.5,0.906
93,21903.52682580645,2235.96,131813.61,438857.04,72754.6376344086,159.32,1422935.67,39274261208.00795,12,0.2477951305689135,20847.225833333338,5627.615,1586943474.909753,0.3534272604914824,148905.10706666665,-128057.88123333332,7.75,0.2376639717372462,0.2702985623261646,250166.71,1786861.2848,1296235.4148,366284.74,124341.12999999998,15365.044799999932,462733.21,23455.94,0.0695863361401986,0.008598901845769,0.0587911445021644,0.4578627154550347,0.0937612362572142,0.0,0.0,0.1174328481930742,0.0156368993148381,0.2589642598092291,7.142682113059728,-6.142682113059727,0.7254258771100327,0.2049877867497686,0.0695863361401986,0.0010699431546607,0.4885973293168209,Female,46,High School,Self-Employed Business,6101670.58,508472.55,Salary,HNI,1673131.17,1,0.5,Android 12,0,8.8,1.1,REJECTED,0.67,0.66,0.58,0.32,0,1.0,117693.89,10432.2,11.55,0.0205,786.0,1.0,0.3201757812253553,349135.2429333333,0.0205167417592159,0.8333333333333334,0.579
90,4605.040222222222,1827.415,80308.87,23998.25,19355.447888888888,626.08,87222.46,439666883.5845179,12,0.319210337568332,15616.341666666667,7027.8,655385061.6446152,0.389188680154618,18921.46,-3305.1183333333324,7.5,0.1442555797759741,0.5720654320480856,187396.1,227057.52,69258.64,110413.28,47385.600000000006,0.0,45483.94,28794.33,0.20869425509448,0.0,0.0496290983888135,0.1047078290998686,0.1536549053048596,0.0,0.0,0.2784274222672739,0.0314072398923409,0.2003190204843248,1.2116448528010988,-0.2116448528010988,0.3050268495841934,0.4862788953213265,0.20869425509448,0.0330883557611304,1.022936279171316,Female,36,Diploma,Salaried - Private,327246.77,27270.56,Savings,Mass Market,45063.99,1,2.2,Android 13,0,5.5,4.7,VERIFIED,0.87,0.9,0.92,0.79,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.462339380912005,8349.100000000002,0.0,0.217391304347826,0.8730000000000001
94,264375.12451489357,3267.1659999987305,101532.54,5255151.23,1131670.475425532,35.26,20031857.23,11833895377208.184,12,0.2289339011962765,18325.314166666667,2958.08,1066195571.8220084,0.369565242663149,2052613.1611999995,-2034287.847033333,7.833333333333333,0.2693863255541483,0.2713791877879108,219903.77,24631357.934399996,7649530.7843999965,15160935.6,1820891.55,26597.17439999696,5965298.1,1628287.13,0.0739257476120289,0.0010798095042438,0.0028999428366976,0.0672977719870229,7.404543951201929,0.0,0.0,0.3635196294839646,0.1829877525227799,0.2421830788171407,112.00971194991337,-111.00971194991337,0.3105606603084075,0.6155135920795636,0.0739257476120289,1.7178102852749067e-05,0.551331588833784,Male,29,High School,Self-Employed Professional,11928481.55,994040.13,Savings,Ultra HNI,24475006.24,0,2.7,Android 14,0,8.3,4.1,VERIFIED,0.96,0.94,0.87,0.89,1,2.0,873574.07,43505.09,13.52,0.0438,769.0,2.0,0.3302908207130537,-1102078.1212,0.0437659292487517,0.1785714285714285,0.922
