Fraud_Record_ID,Customer_ID,Transaction_ID,Fraud_Type,Fraud_Score,Device_Risk,Geo_Risk,Velocity_Risk,AML_Risk,Final_Label
FRD_00000281,CUST_00000903,TXN_0000085516,None,0.073,0.15,0.042,0.048,0.0,0
FRD_00000282,CUST_00000445,TXN_0000042103,Account Takeover (ATO),0.381,0.981,0.009,0.144,0.0,1
FRD_00000283,CUST_00000795,TXN_0000075350,None,0.063,0.129,0.025,0.005,0.056,0
FRD_00000284,CUST_00000912,TXN_0000086394,None,0.192,0.27,0.008,0.373,0.011,0
FRD_00000285,CUST_00000608,TXN_0000057589,None,0.153,0.087,0.41,0.151,0.013,0
FRD_00000286,CUST_00000785,TXN_0000074326,None,0.243,0.162,0.044,0.539,0.214,0
FRD_00000287,CUST_00000988,TXN_0000093563,None,0.145,0.201,0.003,0.281,0.021,0
FRD_00000288,CUST_00000344,TXN_0000032540,None,0.159,0.212,0.012,0.327,0.001,0
FRD_00000289,CUST_00000452,TXN_0000042759,None,0.083,0.131,0.039,0.115,0.002,0
FRD_00000290,CUST_00000804,TXN_0000076212,None,0.172,0.195,0.006,0.367,0.055,0
FRD_00000291,CUST_00000466,TXN_0000044101,None,0.128,0.129,0.077,0.236,0.044,0
FRD_00000292,CUST_00000310,TXN_0000029343,None,0.066,0.051,0.006,0.139,0.063,0
FRD_00000293,CUST_00000776,TXN_0000073553,None,0.228,0.347,0.106,0.304,0.048,0
FRD_00000294,CUST_00000870,TXN_0000082418,None,0.089,0.094,0.167,0.063,0.037,0
FRD_00000295,CUST_00000076,TXN_0000007163,None,0.096,0.06,0.063,0.245,0.006,0
FRD_00000296,CUST_00000047,TXN_0000004414,None,0.105,0.106,0.043,0.213,0.029,0
FRD_00000297,CUST_00000750,TXN_0000071041,None,0.067,0.145,0.066,0.012,0.0,0
FRD_00000298,CUST_00000657,TXN_0000062265,None,0.124,0.232,0.005,0.092,0.094,0
FRD_00000299,CUST_00000798,TXN_0000075585,None,0.126,0.234,0.006,0.129,0.055,0
FRD_00000300,CUST_00000173,TXN_0000016373,None,0.131,0.218,0.038,0.185,0.004,0
FRD_00000301,CUST_00000476,TXN_0000045131,None,0.181,0.172,0.345,0.107,0.124,0
FRD_00000302,CUST_00000346,TXN_0000032774,None,0.119,0.262,0.115,0.018,0.0,0
FRD_00000303,CUST_00000328,TXN_0000031057,None,0.142,0.2,0.108,0.202,0.0,0
FRD_00000304,CUST_00000317,TXN_0000030046,None,0.157,0.165,0.238,0.131,0.092,0
FRD_00000305,CUST_00000390,TXN_0000036897,None,0.158,0.366,0.007,0.098,0.02,0
FRD_00000306,CUST_00000020,TXN_0000001802,None,0.126,0.212,0.052,0.085,0.101,0
FRD_00000307,CUST_00000128,TXN_0000012092,None,0.214,0.285,0.155,0.315,0.021,0
FRD_00000308,CUST_00000144,TXN_0000013601,None,0.115,0.115,0.07,0.241,0.001,0
FRD_00000309,CUST_00000075,TXN_0000007118,None,0.083,0.082,0.034,0.191,0.0,0
FRD_00000310,CUST_00000457,TXN_0000043249,None,0.16,0.248,0.002,0.21,0.103,0
FRD_00000311,CUST_00000521,TXN_0000049361,Identity Theft / Synthetic ID,0.444,0.875,0.008,0.539,0.005,1
FRD_00000312,CUST_00000024,TXN_0000002212,None,0.118,0.113,0.013,0.297,0.006,0
FRD_00000313,CUST_00000901,TXN_0000085350,None,0.109,0.173,0.072,0.084,0.063,0
FRD_00000314,CUST_00000535,TXN_0000050658,None,0.109,0.124,0.041,0.197,0.04,0
FRD_00000315,CUST_00000711,TXN_0000067375,None,0.128,0.227,0.064,0.141,0.0,0
FRD_00000316,CUST_00000309,TXN_0000029227,None,0.209,0.357,0.114,0.246,0.0,0
FRD_00000317,CUST_00000549,TXN_0000052012,None,0.091,0.192,0.014,0.057,0.032,0
FRD_00000318,CUST_00000529,TXN_0000050069,None,0.09,0.081,0.093,0.15,0.03,0
FRD_00000319,CUST_00000507,TXN_0000048045,None,0.124,0.243,0.065,0.037,0.083,0
FRD_00000320,CUST_00000494,TXN_0000046782,None,0.177,0.315,0.009,0.251,0.01,0
FRD_00000321,CUST_00000213,TXN_0000020197,None,0.173,0.138,0.29,0.242,0.029,0
FRD_00000322,CUST_00000969,TXN_0000091825,None,0.139,0.357,0.02,0.031,0.013,0
FRD_00000323,CUST_00000676,TXN_0000064063,None,0.146,0.147,0.014,0.314,0.066,0
FRD_00000324,CUST_00000819,TXN_0000077605,None,0.166,0.142,0.121,0.268,0.123,0
FRD_00000325,CUST_00000368,TXN_0000034869,None,0.27,0.334,0.038,0.56,0.026,0
FRD_00000326,CUST_00000507,TXN_0000048067,None,0.228,0.207,0.287,0.39,0.004,0
FRD_00000327,CUST_00000060,TXN_0000005639,None,0.147,0.205,0.104,0.058,0.198,0
FRD_00000328,CUST_00000025,TXN_0000002340,None,0.082,0.147,0.104,0.018,0.024,0
FRD_00000329,CUST_00000537,TXN_0000050867,None,0.118,0.17,0.139,0.122,0.0,0
FRD_00000330,CUST_00000157,TXN_0000014832,None,0.152,0.232,0.258,0.022,0.068,0
FRD_00000331,CUST_00000100,TXN_0000009431,None,0.129,0.198,0.0,0.221,0.02,0
FRD_00000332,CUST_00000480,TXN_0000045493,None,0.124,0.153,0.003,0.159,0.153,0
FRD_00000333,CUST_00000901,TXN_0000085381,None,0.102,0.267,0.015,0.016,0.008,0
FRD_00000334,CUST_00000586,TXN_0000055493,None,0.073,0.049,0.092,0.126,0.032,0
FRD_00000335,CUST_00000129,TXN_0000012187,None,0.107,0.168,0.007,0.17,0.02,0
FRD_00000336,CUST_00000557,TXN_0000052743,None,0.287,0.274,0.077,0.698,0.005,0
FRD_00000337,CUST_00000951,TXN_0000090122,None,0.096,0.215,0.0,0.08,0.002,0
FRD_00000338,CUST_00000543,TXN_0000051385,UPI Phishing / Collect Request Fraud,0.336,0.924,0.026,0.03,0.001,1
FRD_00000339,CUST_00000042,TXN_0000003947,None,0.163,0.05,0.266,0.315,0.07,0
FRD_00000340,CUST_00000998,TXN_0000094553,None,0.216,0.351,0.245,0.176,0.001,0
FRD_00000341,CUST_00000046,TXN_0000004281,None,0.11,0.16,0.241,0.02,0.002,0
FRD_00000342,CUST_00000665,TXN_0000063010,None,0.103,0.112,0.12,0.16,0.0,0
FRD_00000343,CUST_00000443,TXN_0000041907,None,0.212,0.363,0.089,0.269,0.0,0
FRD_00000344,CUST_00000352,TXN_0000033284,None,0.154,0.093,0.012,0.462,0.017,0
FRD_00000345,CUST_00000325,TXN_0000030788,None,0.084,0.169,0.029,0.075,0.0,0
FRD_00000346,CUST_00000041,TXN_0000003790,None,0.043,0.084,0.004,0.039,0.013,0
FRD_00000347,CUST_00000803,TXN_0000076111,None,0.145,0.187,0.032,0.172,0.153,0
FRD_00000348,CUST_00000949,TXN_0000089912,None,0.238,0.326,0.086,0.405,0.028,0
FRD_00000349,CUST_00000744,TXN_0000070463,None,0.146,0.157,0.126,0.264,0.0,0
FRD_00000350,CUST_00000395,TXN_0000037355,None,0.077,0.191,0.003,0.037,0.002,0
FRD_00000351,CUST_00000682,TXN_0000064603,None,0.142,0.304,0.022,0.126,0.0,0
FRD_00000352,CUST_00000721,TXN_0000068256,None,0.196,0.165,0.203,0.28,0.139,0
FRD_00000353,CUST_00000375,TXN_0000035467,None,0.151,0.295,0.039,0.016,0.18,0
FRD_00000354,CUST_00000419,TXN_0000039691,None,0.1,0.234,0.009,0.059,0.01,0
FRD_00000355,CUST_00000084,TXN_0000007891,None,0.245,0.312,0.107,0.453,0.007,0
FRD_00000356,CUST_00000918,TXN_0000086992,None,0.15,0.156,0.077,0.153,0.21,0
FRD_00000357,CUST_00000763,TXN_0000072297,None,0.179,0.213,0.109,0.326,0.004,0
FRD_00000358,CUST_00000809,TXN_0000076629,None,0.104,0.233,0.079,0.024,0.001,0
FRD_00000359,CUST_00000109,TXN_0000010304,None,0.064,0.044,0.193,0.039,0.0,0
FRD_00000360,CUST_00000003,TXN_0000000266,None,0.085,0.117,0.046,0.138,0.0,0
FRD_00000361,CUST_00000555,TXN_0000052517,None,0.29,0.373,0.052,0.595,0.002,0
FRD_00000362,CUST_00000177,TXN_0000016815,None,0.111,0.179,0.025,0.172,0.0,0
FRD_00000363,CUST_00000613,TXN_0000058021,None,0.172,0.167,0.047,0.415,0.0,0
FRD_00000364,CUST_00000645,TXN_0000061138,None,0.068,0.168,0.029,0.013,0.001,0
FRD_00000365,CUST_00000798,TXN_0000075622,None,0.115,0.197,0.0,0.027,0.194,0
FRD_00000366,CUST_00000800,TXN_0000075837,None,0.207,0.332,0.093,0.047,0.3,0
FRD_00000367,CUST_00000746,TXN_0000070643,None,0.095,0.197,0.018,0.077,0.015,0
FRD_00000368,CUST_00000243,TXN_0000022993,None,0.09,0.196,0.069,0.018,0.014,0
FRD_00000369,CUST_00000546,TXN_0000051692,None,0.116,0.283,0.008,0.06,0.0,0
FRD_00000370,CUST_00000085,TXN_0000008054,None,0.161,0.308,0.049,0.164,0.013,0
FRD_00000371,CUST_00000331,TXN_0000031329,None,0.268,0.19,0.213,0.465,0.212,0
FRD_00000372,CUST_00000960,TXN_0000090895,None,0.222,0.262,0.007,0.513,0.005,0
FRD_00000373,CUST_00000174,TXN_0000016535,None,0.125,0.32,0.008,0.046,0.0,0
FRD_00000374,CUST_00000907,TXN_0000085939,None,0.101,0.112,0.081,0.101,0.101,0
FRD_00000375,CUST_00000499,TXN_0000047271,None,0.157,0.317,0.092,0.104,0.007,0
FRD_00000376,CUST_00000478,TXN_0000045251,None,0.117,0.161,0.013,0.023,0.263,0
FRD_00000377,CUST_00000826,TXN_0000078229,UPI Phishing / Collect Request Fraud,0.382,0.851,0.365,0.045,0.002,1
FRD_00000378,CUST_00000750,TXN_0000071078,None,0.222,0.292,0.102,0.385,0.016,0
FRD_00000379,CUST_00000132,TXN_0000012515,None,0.175,0.339,0.024,0.176,0.038,0
FRD_00000380,CUST_00000379,TXN_0000035905,None,0.137,0.214,0.03,0.219,0.008,0
FRD_00000381,CUST_00000686,TXN_0000064955,None,0.137,0.277,0.064,0.106,0.002,0
FRD_00000382,CUST_00000662,TXN_0000062716,None,0.219,0.122,0.498,0.306,0.0,0
FRD_00000383,CUST_00000207,TXN_0000019610,None,0.087,0.116,0.034,0.122,0.046,0
FRD_00000384,CUST_00000664,TXN_0000062940,None,0.05,0.133,0.001,0.006,0.008,0
FRD_00000385,CUST_00000352,TXN_0000033357,None,0.219,0.084,0.027,0.314,0.527,0
FRD_00000386,CUST_00000924,TXN_0000087557,None,0.122,0.078,0.011,0.333,0.045,0
FRD_00000387,CUST_00000854,TXN_0000080882,None,0.194,0.158,0.122,0.37,0.11,0
FRD_00000388,CUST_00000094,TXN_0000008857,None,0.164,0.26,0.254,0.079,0.014,0
FRD_00000389,CUST_00000035,TXN_0000003230,None,0.17,0.057,0.032,0.573,0.0,0
FRD_00000390,CUST_00000968,TXN_0000091674,None,0.188,0.196,0.175,0.298,0.049,0
FRD_00000391,CUST_00000459,TXN_0000043436,UPI Phishing / Collect Request Fraud,0.315,0.862,0.038,0.024,0.0,1
FRD_00000392,CUST_00000219,TXN_0000020739,None,0.069,0.138,0.075,0.019,0.003,0
FRD_00000393,CUST_00000978,TXN_0000092638,None,0.153,0.282,0.213,0.047,0.002,0
FRD_00000394,CUST_00000699,TXN_0000066185,None,0.129,0.254,0.15,0.038,0.004,0
FRD_00000395,CUST_00000788,TXN_0000074688,None,0.087,0.129,0.034,0.131,0.01,0
FRD_00000396,CUST_00000256,TXN_0000024186,None,0.176,0.122,0.002,0.431,0.125,0
FRD_00000397,CUST_00000755,TXN_0000071510,None,0.27,0.237,0.385,0.371,0.088,0
FRD_00000398,CUST_00000527,TXN_0000049897,None,0.104,0.279,0.022,0.009,0.0,0
FRD_00000399,CUST_00000906,TXN_0000085801,None,0.089,0.141,0.045,0.117,0.005,0
FRD_00000400,CUST_00000382,TXN_0000036210,None,0.165,0.335,0.011,0.114,0.084,0
FRD_00000401,CUST_00000077,TXN_0000007292,None,0.135,0.257,0.149,0.044,0.02,0
FRD_00000402,CUST_00000397,TXN_0000037561,None,0.102,0.267,0.005,0.03,0.002,0
FRD_00000403,CUST_00000804,TXN_0000076142,None,0.126,0.29,0.041,0.064,0.0,0
FRD_00000404,CUST_00000389,TXN_0000036779,None,0.088,0.218,0.006,0.044,0.0,0
FRD_00000405,CUST_00000816,TXN_0000077341,None,0.061,0.072,0.007,0.112,0.033,0
FRD_00000406,CUST_00000381,TXN_0000036029,None,0.253,0.359,0.006,0.425,0.098,0
FRD_00000407,CUST_00000970,TXN_0000091849,None,0.14,0.226,0.034,0.014,0.253,0
FRD_00000408,CUST_00000442,TXN_0000041825,None,0.067,0.073,0.058,0.119,0.0,0
FRD_00000409,CUST_00000718,TXN_0000068026,None,0.273,0.198,0.008,0.807,0.0,0
FRD_00000410,CUST_00000342,TXN_0000032346,None,0.088,0.114,0.031,0.167,0.0,0
FRD_00000411,CUST_00000573,TXN_0000054222,None,0.228,0.307,0.139,0.373,0.0,0
FRD_00000412,CUST_00000598,TXN_0000056652,None,0.143,0.271,0.161,0.064,0.0,0
FRD_00000413,CUST_00000629,TXN_0000059620,None,0.313,0.255,0.009,0.763,0.154,0
FRD_00000414,CUST_00000115,TXN_0000010931,None,0.084,0.103,0.036,0.161,0.001,0
FRD_00000415,CUST_00000258,TXN_0000024414,None,0.142,0.096,0.169,0.289,0.01,0
FRD_00000416,CUST_00000525,TXN_0000049759,None,0.157,0.211,0.169,0.186,0.015,0
FRD_00000417,CUST_00000323,TXN_0000030591,None,0.131,0.233,0.063,0.075,0.088,0
FRD_00000418,CUST_00000641,TXN_0000060738,None,0.103,0.178,0.144,0.045,0.001,0
FRD_00000419,CUST_00000033,TXN_0000003031,None,0.106,0.236,0.014,0.08,0.001,0
FRD_00000420,CUST_00000945,TXN_0000089537,None,0.198,0.069,0.377,0.393,0.0,0
FRD_00000421,CUST_00000587,TXN_0000055581,None,0.11,0.206,0.017,0.13,0.012,0
FRD_00000422,CUST_00000831,TXN_0000078772,None,0.118,0.171,0.149,0.112,0.0,0
FRD_00000423,CUST_00000931,TXN_0000088222,None,0.098,0.158,0.0,0.171,0.0,0
FRD_00000424,CUST_00000704,TXN_0000066713,None,0.136,0.141,0.106,0.12,0.178,0
FRD_00000425,CUST_00000800,TXN_0000075781,None,0.149,0.191,0.176,0.183,0.008,0
FRD_00000426,CUST_00000917,TXN_0000086894,None,0.115,0.047,0.012,0.277,0.134,0
FRD_00000427,CUST_00000106,TXN_0000009997,None,0.146,0.239,0.177,0.106,0.0,0
FRD_00000428,CUST_00000019,TXN_0000001715,None,0.25,0.312,0.27,0.172,0.219,0
FRD_00000429,CUST_00000884,TXN_0000083718,None,0.124,0.183,0.238,0.048,0.004,0
FRD_00000430,CUST_00000128,TXN_0000012074,None,0.106,0.223,0.028,0.059,0.04,0
FRD_00000431,CUST_00000945,TXN_0000089526,None,0.11,0.176,0.153,0.068,0.003,0
FRD_00000432,CUST_00000697,TXN_0000066050,None,0.072,0.127,0.001,0.087,0.03,0
FRD_00000433,CUST_00000228,TXN_0000021563,None,0.08,0.038,0.252,0.067,0.0,0
FRD_00000434,CUST_00000991,TXN_0000093906,None,0.246,0.33,0.229,0.327,0.015,0
FRD_00000435,CUST_00000087,TXN_0000008230,None,0.139,0.147,0.001,0.351,0.0,0
FRD_00000436,CUST_00000507,TXN_0000048047,None,0.106,0.138,0.062,0.153,0.033,0
FRD_00000437,CUST_00000896,TXN_0000084842,None,0.106,0.078,0.25,0.031,0.106,0
FRD_00000438,CUST_00000465,TXN_0000044094,None,0.182,0.084,0.185,0.464,0.0,0
FRD_00000439,CUST_00000966,TXN_0000091476,None,0.121,0.097,0.006,0.338,0.006,0
FRD_00000440,CUST_00000911,TXN_0000086298,None,0.187,0.208,0.049,0.416,0.004,0
FRD_00000441,CUST_00000408,TXN_0000038612,None,0.237,0.363,0.001,0.428,0.012,0
FRD_00000442,CUST_00000228,TXN_0000021593,None,0.041,0.074,0.041,0.027,0.0,0
FRD_00000443,CUST_00000685,TXN_0000064899,None,0.04,0.079,0.053,0.007,0.001,0
FRD_00000444,CUST_00000875,TXN_0000082867,None,0.226,0.181,0.098,0.284,0.36,0
FRD_00000445,CUST_00000254,TXN_0000024066,None,0.194,0.217,0.349,0.176,0.021,0
FRD_00000446,CUST_00000358,TXN_0000033887,None,0.106,0.173,0.036,0.15,0.002,0
FRD_00000447,CUST_00000768,TXN_0000072761,None,0.053,0.11,0.028,0.037,0.0,0
FRD_00000448,CUST_00000238,TXN_0000022530,None,0.135,0.169,0.14,0.148,0.055,0
FRD_00000449,CUST_00000639,TXN_0000060490,None,0.164,0.335,0.07,0.132,0.0,0
FRD_00000450,CUST_00000692,TXN_0000065535,None,0.212,0.191,0.069,0.385,0.178,0
FRD_00000451,CUST_00000914,TXN_0000086602,None,0.179,0.314,0.01,0.267,0.0,0
FRD_00000452,CUST_00000807,TXN_0000076446,None,0.247,0.325,0.022,0.513,0.002,0
FRD_00000453,CUST_00000213,TXN_0000020155,None,0.159,0.243,0.045,0.168,0.116,0
FRD_00000454,CUST_00000044,TXN_0000004082,None,0.121,0.13,0.021,0.185,0.125,0
FRD_00000455,CUST_00000983,TXN_0000093087,None,0.165,0.056,0.032,0.251,0.382,0
FRD_00000456,CUST_00000992,TXN_0000093921,None,0.104,0.269,0.018,0.023,0.003,0
FRD_00000457,CUST_00000389,TXN_0000036811,None,0.204,0.293,0.178,0.251,0.015,0
FRD_00000458,CUST_00000973,TXN_0000092156,None,0.121,0.219,0.0,0.132,0.059,0
FRD_00000459,CUST_00000983,TXN_0000093138,None,0.049,0.097,0.0,0.059,0.0,0
FRD_00000460,CUST_00000413,TXN_0000039140,None,0.207,0.358,0.15,0.207,0.002,0
FRD_00000461,CUST_00000684,TXN_0000064842,UPI Phishing / Collect Request Fraud,0.411,1.0,0.0,0.244,0.0,1
FRD_00000462,CUST_00000492,TXN_0000046594,None,0.218,0.292,0.077,0.4,0.0,0
FRD_00000463,CUST_00000104,TXN_0000009831,None,0.204,0.126,0.292,0.404,0.0,0
FRD_00000464,CUST_00000411,TXN_0000038954,None,0.134,0.202,0.03,0.101,0.162,0
FRD_00000465,CUST_00000957,TXN_0000090686,None,0.141,0.179,0.0,0.215,0.124,0
FRD_00000466,CUST_00000292,TXN_0000027612,None,0.13,0.209,0.157,0.101,0.0,0
FRD_00000467,CUST_00000494,TXN_0000046781,None,0.095,0.231,0.0,0.056,0.0,0
FRD_00000468,CUST_00000098,TXN_0000009235,None,0.124,0.263,0.005,0.059,0.08,0
FRD_00000469,CUST_00000276,TXN_0000026123,None,0.134,0.164,0.025,0.179,0.135,0
FRD_00000470,CUST_00000643,TXN_0000060909,None,0.16,0.229,0.271,0.103,0.0,0
FRD_00000471,CUST_00000846,TXN_0000080130,None,0.14,0.323,0.066,0.052,0.002,0
FRD_00000472,CUST_00000512,TXN_0000048473,None,0.19,0.311,0.006,0.311,0.009,0
FRD_00000473,CUST_00000693,TXN_0000065659,None,0.133,0.164,0.162,0.148,0.033,0
FRD_00000474,CUST_00000777,TXN_0000073604,None,0.088,0.152,0.088,0.021,0.059,0
FRD_00000475,CUST_00000190,TXN_0000018046,None,0.099,0.15,0.011,0.169,0.009,0
FRD_00000476,CUST_00000646,TXN_0000061155,None,0.224,0.273,0.017,0.501,0.001,0
FRD_00000477,CUST_00000791,TXN_0000074940,None,0.179,0.351,0.001,0.224,0.0,0
FRD_00000478,CUST_00000662,TXN_0000062688,None,0.233,0.297,0.02,0.335,0.209,0
FRD_00000479,CUST_00000623,TXN_0000059000,None,0.103,0.189,0.035,0.081,0.05,0
FRD_00000480,CUST_00000477,TXN_0000045235,None,0.116,0.254,0.028,0.086,0.0,0
FRD_00000481,CUST_00000577,TXN_0000054633,None,0.151,0.234,0.217,0.027,0.094,0
FRD_00000482,CUST_00000107,TXN_0000010103,None,0.227,0.323,0.06,0.405,0.001,0
FRD_00000483,CUST_00000952,TXN_0000090164,None,0.268,0.247,0.031,0.701,0.001,0
FRD_00000484,CUST_00000045,TXN_0000004250,None,0.212,0.165,0.021,0.491,0.134,0
FRD_00000485,CUST_00000508,TXN_0000048133,None,0.076,0.183,0.025,0.022,0.009,0
FRD_00000486,CUST_00000479,TXN_0000045402,None,0.167,0.234,0.16,0.189,0.031,0
FRD_00000487,CUST_00000748,TXN_0000070843,None,0.161,0.291,0.07,0.155,0.033,0
FRD_00000488,CUST_00000814,TXN_0000077103,None,0.102,0.257,0.007,0.034,0.01,0
FRD_00000489,CUST_00000379,TXN_0000035841,None,0.059,0.145,0.022,0.014,0.001,0
FRD_00000490,CUST_00000514,TXN_0000048659,None,0.102,0.176,0.192,0.006,0.001,0
FRD_00000491,CUST_00000120,TXN_0000011373,None,0.214,0.262,0.09,0.404,0.016,0
FRD_00000492,CUST_00000435,TXN_0000041173,None,0.162,0.267,0.064,0.212,0.015,0
FRD_00000493,CUST_00000055,TXN_0000005216,None,0.098,0.201,0.01,0.103,0.0,0
FRD_00000494,CUST_00000552,TXN_0000052258,None,0.183,0.32,0.135,0.171,0.005,0
FRD_00000495,CUST_00000915,TXN_0000086642,None,0.147,0.099,0.02,0.434,0.0,0
FRD_00000496,CUST_00000437,TXN_0000041409,None,0.303,0.359,0.04,0.676,0.003,0
FRD_00000497,CUST_00000314,TXN_0000029763,None,0.111,0.242,0.007,0.098,0.0,0
FRD_00000498,CUST_00000836,TXN_0000079217,None,0.171,0.132,0.31,0.248,0.002,0
FRD_00000499,CUST_00000715,TXN_0000067731,None,0.19,0.314,0.089,0.25,0.0,0
FRD_00000500,CUST_00000916,TXN_0000086751,None,0.125,0.158,0.111,0.173,0.021,0
FRD_00000501,CUST_00000135,TXN_0000012752,None,0.134,0.26,0.003,0.168,0.0,0
FRD_00000502,CUST_00000173,TXN_0000016370,None,0.244,0.053,0.191,0.591,0.199,0
FRD_00000503,CUST_00000001,TXN_0000000071,None,0.168,0.262,0.198,0.146,0.003,0
FRD_00000504,CUST_00000945,TXN_0000089513,None,0.152,0.195,0.045,0.298,0.0,0
FRD_00000505,CUST_00000173,TXN_0000016394,None,0.174,0.342,0.063,0.051,0.147,0
FRD_00000506,CUST_00000246,TXN_0000023289,None,0.144,0.173,0.074,0.265,0.012,0
FRD_00000507,CUST_00000735,TXN_0000069584,None,0.2,0.259,0.031,0.404,0.01,0
FRD_00000508,CUST_00000322,TXN_0000030513,None,0.155,0.203,0.088,0.265,0.0,0
FRD_00000509,CUST_00000823,TXN_0000077939,None,0.152,0.156,0.437,0.038,0.001,0
FRD_00000510,CUST_00000674,TXN_0000063836,None,0.113,0.145,0.03,0.106,0.151,0
FRD_00000511,CUST_00000700,TXN_0000066330,None,0.113,0.087,0.27,0.105,0.01,0
FRD_00000512,CUST_00000881,TXN_0000083380,None,0.172,0.234,0.222,0.12,0.078,0
FRD_00000513,CUST_00000369,TXN_0000034963,None,0.085,0.209,0.026,0.026,0.0,0
FRD_00000514,CUST_00000096,TXN_0000009052,None,0.114,0.232,0.138,0.02,0.0,0
FRD_00000515,CUST_00000484,TXN_0000045836,None,0.102,0.135,0.072,0.143,0.024,0
FRD_00000516,CUST_00000965,TXN_0000091376,None,0.096,0.209,0.0,0.087,0.005,0
FRD_00000517,CUST_00000762,TXN_0000072199,None,0.167,0.118,0.037,0.473,0.001,0
FRD_00000518,CUST_00000472,TXN_0000044724,None,0.139,0.191,0.29,0.055,0.004,0
FRD_00000519,CUST_00000503,TXN_0000047641,None,0.075,0.173,0.037,0.011,0.02,0
FRD_00000520,CUST_00000243,TXN_0000022960,None,0.131,0.267,0.035,0.122,0.0,0
FRD_00000521,CUST_00000328,TXN_0000031072,None,0.091,0.165,0.038,0.086,0.023,0
FRD_00000522,CUST_00000377,TXN_0000035744,None,0.212,0.183,0.092,0.517,0.001,0
FRD_00000523,CUST_00000307,TXN_0000029051,None,0.111,0.142,0.027,0.224,0.001,0
FRD_00000524,CUST_00000775,TXN_0000073431,None,0.08,0.166,0.035,0.053,0.008,0
FRD_00000525,CUST_00000631,TXN_0000059799,None,0.068,0.15,0.013,0.026,0.032,0
FRD_00000526,CUST_00000863,TXN_0000081691,None,0.166,0.184,0.029,0.382,0.001,0
FRD_00000527,CUST_00000088,TXN_0000008271,None,0.121,0.285,0.024,0.064,0.0,0
FRD_00000528,CUST_00000424,TXN_0000040134,None,0.118,0.172,0.206,0.043,0.029,0
FRD_00000529,CUST_00000338,TXN_0000031999,None,0.076,0.156,0.056,0.025,0.019,0
FRD_00000530,CUST_00000720,TXN_0000068203,None,0.152,0.125,0.267,0.22,0.001,0
FRD_00000531,CUST_00000493,TXN_0000046680,None,0.16,0.175,0.039,0.362,0.002,0
FRD_00000532,CUST_00000594,TXN_0000056240,None,0.251,0.317,0.184,0.413,0.0,0
FRD_00000533,CUST_00000649,TXN_0000061515,None,0.21,0.315,0.407,0.061,0.014,0
FRD_00000534,CUST_00000888,TXN_0000084120,None,0.061,0.145,0.037,0.011,0.001,0
FRD_00000535,CUST_00000283,TXN_0000026822,None,0.184,0.336,0.046,0.227,0.0,0
FRD_00000536,CUST_00000548,TXN_0000051874,None,0.159,0.187,0.071,0.27,0.061,0
FRD_00000537,CUST_00000173,TXN_0000016383,None,0.227,0.112,0.301,0.495,0.019,0
FRD_00000538,CUST_00000226,TXN_0000021429,None,0.156,0.231,0.234,0.114,0.0,0
FRD_00000539,CUST_00000647,TXN_0000061343,None,0.1,0.027,0.094,0.286,0.001,0
FRD_00000540,CUST_00000904,TXN_0000085637,UPI Phishing / Collect Request Fraud,0.405,0.861,0.164,0.285,0.0,1
FRD_00000541,CUST_00000546,TXN_0000051706,None,0.103,0.137,0.102,0.129,0.012,0
FRD_00000542,CUST_00000115,TXN_0000010853,None,0.107,0.036,0.291,0.141,0.004,0
FRD_00000543,CUST_00000068,TXN_0000006427,None,0.11,0.16,0.013,0.203,0.002,0
FRD_00000544,CUST_00000255,TXN_0000024165,None,0.106,0.026,0.037,0.345,0.014,0
FRD_00000545,CUST_00000269,TXN_0000025470,None,0.142,0.202,0.027,0.264,0.0,0
FRD_00000546,CUST_00000676,TXN_0000064046,None,0.124,0.158,0.0,0.275,0.0,0
FRD_00000547,CUST_00000336,TXN_0000031862,None,0.178,0.211,0.004,0.401,0.015,0
FRD_00000548,CUST_00000044,TXN_0000004073,None,0.189,0.254,0.022,0.297,0.105,0
FRD_00000549,CUST_00000497,TXN_0000047071,None,0.047,0.118,0.024,0.005,0.0,0
FRD_00000550,CUST_00000762,TXN_0000072187,None,0.126,0.103,0.065,0.308,0.0,0
FRD_00000551,CUST_00000819,TXN_0000077603,None,0.196,0.054,0.126,0.25,0.446,0
FRD_00000552,CUST_00000663,TXN_0000062766,None,0.123,0.218,0.029,0.156,0.009,0
FRD_00000553,CUST_00000911,TXN_0000086311,None,0.092,0.116,0.051,0.157,0.009,0
FRD_00000554,CUST_00000600,TXN_0000056871,None,0.116,0.04,0.016,0.394,0.001,0
FRD_00000555,CUST_00000890,TXN_0000084315,None,0.02,0.053,0.0,0.004,0.0,0
FRD_00000556,CUST_00000566,TXN_0000053602,Identity Theft / Synthetic ID,0.337,0.948,0.021,0.006,0.0,1
FRD_00000557,CUST_00000113,TXN_0000010657,None,0.108,0.146,0.005,0.213,0.015,0
FRD_00000558,CUST_00000040,TXN_0000003712,None,0.155,0.195,0.0,0.323,0.032,0
FRD_00000559,CUST_00000091,TXN_0000008543,None,0.13,0.047,0.111,0.367,0.0,0
FRD_00000560,CUST_00000817,TXN_0000077357,None,0.16,0.221,0.215,0.133,0.033,0
FRD_00000561,CUST_00000498,TXN_0000047141,None,0.218,0.193,0.379,0.298,0.002,0
